id,num_orders
1028232,385.32
1262649,385.32
1453211,385.32
1262599,385.32
1495848,385.32
1342607,191.27826086956523
1358429,385.32
1475006,385.32
1009709,385.32
1127204,385.32
1454285,385.32
1230213,385.32
1216199,385.32
1338024,191.27826086956523
1316220,385.32
1261077,385.32
1499021,191.27826086956523
1384202,385.32
1327954,385.32
1212707,385.32
1313597,385.32
1412241,385.32
1082698,191.27826086956523
1308392,142.01
1199853,191.27826086956523
1022140,191.27826086956523
1352470,191.27826086956523
1189345,102.95833333333333
1490265,191.27826086956523
1348230,102.95833333333333
1400926,102.95833333333333
1383499,142.01
1126038,191.27826086956523
1286555,191.27826086956523
1375120,191.27826086956523
1159696,191.27826086956523
1088236,142.01
1217593,362.7062937062937
1136291,486.5833333333333
1317437,102.95833333333333
1284113,516.9565217391304
1182008,451.8805970149254
1065218,601.2748091603054
1405233,516.9565217391304
1275037,461.0408163265306
1474230,461.0408163265306
1215183,316.9347826086956
1435232,316.9347826086956
1143903,191.27826086956523
1358874,191.27826086956523
1197966,601.2748091603054
1108691,601.2748091603054
1407227,601.2748091603054
1156240,451.8805970149254
1359242,451.8805970149254
1101112,451.8805970149254
1396786,516.9565217391304
1214504,316.9347826086956
1305039,316.9347826086956
1066722,316.9347826086956
1132739,697.1219512195122
1010460,697.1219512195122
1195857,697.1219512195122
1247979,697.1219512195122
1035595,292.719298245614
1069260,217.448
1094702,292.719298245614
1240856,697.1219512195122
1007680,697.1219512195122
1426661,139.5511111111111
1057981,126.62874251497006
1297433,141.17322834645668
1064848,104.51587301587301
1323764,104.51587301587301
1020465,76.65671641791045
1332048,76.30952380952381
1089745,99.96835443037975
1310777,76.65671641791045
1455214,104.51587301587301
1189682,97.22302158273381
1095932,186.59701492537314
1086204,395.6585365853659
1347932,186.59701492537314
1323389,186.59701492537314
1360373,186.59701492537314
1369485,186.59701492537314
1156482,126.62874251497006
1473466,186.59701492537314
1107803,186.59701492537314
1361421,395.6585365853659
1454421,76.65671641791045
1483482,97.22302158273381
1006934,186.59701492537314
1337295,186.59701492537314
1331277,141.17322834645668
1444811,97.22302158273381
1103642,177.8695652173913
1182198,141.17322834645668
1497051,76.65671641791045
1488795,186.59701492537314
1149765,388.3739837398374
