id,num_orders
1028232,503.2289157
1127204,503.2289157
1212707,326.5903771
1082698,68.75844156
1400926,61.72903226
1284113,266.6497719
1197966,301.8571429
1132739,585.8423423
1057981,135.0679612
1095932,132.6453901
1454421,138.0929615
1149765,386.5697115
1166964,394.0373626
1010949,325.4296296
1409575,300.5672515
1181616,156.1506024
1456020,538.1118012
1264395,363.6412556
1472931,172.392638
1412015,265.3111111
1461229,179.5825137
1014564,202.3955322
1485914,140.7928571
1345389,194.9473684
1006833,287.7554348
1174921,31.94573643
1175393,39.96407186
1152412,61.89473684
1497398,130.1023454
1363486,38.57035647
1366766,68.16888889
1192413,52.25829384
1319547,377.4955752
1337684,326.5903771
1479766,227.8291233
1460444,1781.489209
1139730,503.2289157
1115056,363.8515865
1335827,43.84255319
1385333,291.2075342
1096323,813.3715847
1230693,758.2825112
1027016,135.0679612
1181520,94.57142857
1306234,194.9273743
1271440,635.5534324
1269834,346.5568862
1176823,813.3715847
1193098,86.69407008
1034878,49.9395218
1010243,120.2877907
1451807,95.51538462
1016845,96.63836948
1198021,55.63551402
1413802,38.13270777
1231223,52.25829384
1274226,451.7735849
1425142,363.6412556
1211593,172.392638
1419190,28.92863555
1180223,31.70945946
1194932,169.8957434
1323477,207.325
1371595,202.3955322
1171521,179.2083333
1052384,128.2230216
1060921,92.07821229
1261811,140.7928571
1246502,194.9473684
1497466,242.5364238
1232717,29.26548673
1136112,39.96407186
1196334,475.7211538
1349533,163.1646091
1463406,130.1023454
1447686,88.31988473
1336105,52.25829384
1012855,377.4955752
1180646,363.8515865
1062490,227.8291233
1098228,798.0988372
1101375,798.0988372
1400016,244.8461538
1439889,53
1408468,244.8461538
1044490,117.23
1290002,699.4883721
1190633,897.2781955
1040430,1076.808511
1049366,100.9632353
1224120,73.63243243
1293810,301.5482234
1197335,940.078125
1323989,583.7846154
1129467,888.9754098
1229328,179.2396694
1164395,61.75968992
1217722,160.2777778
1171266,242.887931
1024905,233.9047619
1343027,591.8448276
1141892,94.48484848
1302404,122.3815789
1170447,761.1769912
1140772,730.8018868
1103484,172.392638
1387134,27.25595238
1117711,24.5
1472121,27.25595238
1289523,493.8113208
1091114,336.9026549
1043572,543.0410256
1103283,351.8165138
1265051,185.5049505
1168741,455.9803922
1052776,95.38993711
1206564,196.91
1302153,442.8811881
1083754,76.55855856
1097952,61.75968992
1251605,61.75968992
1333032,475.7211538
1086936,475.3305785
1088412,306.1183432
1236400,50.7047619
1244516,95.38993711
1380381,70.99418605
1495062,795.8802083
1439647,352.7903226
1019214,434.8724138
1316160,575.6215334
1022008,456.4474886
1138248,439.6266996
1052922,35.96385862
1181474,79.12825971
1046475,35.47183099
1216688,282.5436968
1067565,347.815
1008328,287.8823529
1430287,120.5983607
1406716,135.0679612
1105380,108.5327103
1248694,659.0355082
1252163,257.0406977
1443474,473.2363636
1033716,78.04763585
1300295,55.15615616
1311882,58.14394323
1257968,72.26579422
1226362,94.67836257
1030655,96.63836948
1210527,55.63551402
1278927,42.52729694
1232239,52.25829384
1133067,278.6221294
1382522,363.6412556
1219136,210.5288678
1498130,24.6657912
1251629,33.62608696
1032092,28.56435644
1249865,155.1461988
1207630,194.9473684
1144733,242.5364238
1436768,35.01503759
1148964,28.86292835
1237346,284.12
1206015,89.89572193
1105113,97.655
1430481,38.57035647
1001589,97.78571429
1224132,46.80821918
1074380,377.4955752
1097109,326.5903771
1211246,227.8291233
1390579,305.1800948
1473058,305.1800948
1186964,120.9510763
1222837,37.01335312
1342393,79.12825971
1170472,282.5436968
1170791,320.31
1046653,287.8823529
1195179,135.0679612
1332509,135.0679612
1438300,108.5327103
1435748,635.5534324
1052668,253.8768116
1227060,445.978979
1342252,86.69407008
1143109,78.26086957
1394807,72.5048011
1448374,120.2877907
1028680,108.5565217
1079691,96.63836948
1402079,48.1070615
1424446,65.02702703
1133297,278.6221294
1076214,679.7142857
1173823,287.3482445
1488584,28.92863555
1072892,28.63966771
1277491,31.70945946
1290868,140.7928571
1048888,155.7272727
1138141,198.1056911
1473125,47.62280702
1196726,31.94573643
1179278,39.96407186
1282305,152.0183181
1359903,104.6176471
1355143,130.1023454
1095889,38.57035647
1250665,53.01869159
1426610,52.25829384
1390104,377.4955752
1051519,363.8515865
1337584,227.8291233
1332667,2288.05
1075942,2288.05
1109804,244.8461538
1316684,109.4590164
1248315,244.8461538
1113611,117.23
1110867,662.9009901
1247289,897.2781955
1022953,2041.051852
1160081,132.6453901
1120430,136.3235294
1487280,301.5482234
1020081,1799.851563
1329551,872.2671756
1137610,1600.767442
1072530,179.2396694
1115708,148.3069307
1203532,148.3069307
1494216,209.0718563
1116374,394.9153846
1032497,253.375
1413930,591.8448276
1136118,129.4693878
1254872,157.5078125
1398257,761.1769912
1364001,730.8018868
1369843,172.392638
1379360,70.23966942
1442044,82.94366197
1285290,58.01680672
1129707,493.8113208
1086750,336.9026549
1147262,662.9009901
1025605,201.4166667
1414158,189.4690265
1082079,145.442623
1467510,191.4172185
1374892,295.1880342
1171352,442.8811881
1213246,76.55855856
1279131,148.3069307
1256386,64.04069767
1234220,475.7211538
1008206,475.3305785
1267686,306.1183432
1470186,100.8333333
1233312,191.4172185
1279379,132.2435897
1431703,133.0451128
1339938,301.5482234
1010552,434.8724138
1237947,1202.898327
1175098,837.7943761
1066074,326.5903771
1045918,68.75844156
1226081,48.2849162
1148633,354.1672746
1441429,398.061294
1291804,585.8423423
1305194,98.87301587
1327840,108.8238342
1320801,194.9273743
1467101,659.0355082
1473989,394.0373626
1466330,398.061294
1390856,164
1120639,114.0529801
1279275,96.63836948
1166120,55.63551402
1128404,42.52729694
1252491,52.25829384
1328056,526.6129032
1452353,363.6412556
1353276,172.392638
1297182,24.6657912
1469299,28.56435644
1129687,169.8957434
1362599,291.3191489
1245170,455.9803922
1098570,66.94656489
1452600,88.28756757
1194207,92.07821229
1023619,155.1461988
1254600,169.0686275
1157094,287.7554348
1165391,48.83815029
1131248,33.79502196
1383646,152.0183181
1288250,97.00950735
1476141,97.655
1401237,38.57035647
1383510,68.16888889
1433607,52.25829384
1098207,133.0451128
1453624,133.0451128
1089046,227.8291233
1306954,503.2289157
1413179,503.2289157
1379869,326.5903771
1037218,65.14249364
1247919,68.75844156
1097438,61.72903226
1441938,616.0780952
1060769,875.4649123
1409283,758.2825112
1397517,102.9285714
1220386,80.6969697
1297481,194.9273743
1309280,1012.2
1013813,574.6296296
1087803,1076.210526
1256077,100.2773973
1328392,61.65724382
1197947,120.2877907
1134877,156.1506024
1149222,96.63836948
1321757,55.63551402
1364052,38.13270777
1346914,73.81818182
1343936,694.1009174
1284997,363.6412556
1443980,172.392638
1272226,28.92863555
1267791,28.63966771
1049345,31.70945946
1300007,457.9112426
1220471,457.9112426
1486124,616.0780952
1183373,137.6387435
1076787,88.28756757
1218918,92.07821229
1351627,140.7928571
1333350,194.9473684
1312936,242.5364238
1477543,33.62361624
1408514,31.94573643
1256773,39.96407186
1174904,152.0183181
1392815,358.9306931
1389126,130.1023454
1074816,38.57035647
1124612,88.31988473
1318251,52.25829384
1089252,291.1826923
1396463,108.5327103
1289632,227.8291233
1083889,320.6908683
1121896,320.6908683
1004866,168.8051828
1234436,35.96385862
1311318,79.12825971
1476647,35.47183099
1419834,524.5049505
1188670,347.815
1260238,287.8823529
1263791,135.0679612
1070835,120.5983607
1433069,339.4266667
1349084,659.0355082
1360259,212.208981
1022475,306.8042328
1037167,78.04763585
1492031,55.15615616
1057541,58.14394323
1483675,57.76576577
1463966,96.63836948
1474096,55.63551402
1440771,42.52729694
1452763,65.02702703
1382621,278.6221294
1035365,556.2234043
1355984,287.3482445
1140520,24.6657912
1168148,155.1461988
1052343,155.7272727
1370827,198.1056911
1055728,30.52857143
1053449,25.34615385
1368579,28.86292835
1208370,152.0183181
1027455,30.76071429
1147326,97.655
1203029,38.57035647
1389643,53.01869159
1482071,52.25829384
1411487,377.4955752
1043533,326.5903771
1294351,227.8291233
1409427,297.3453453
1000264,297.3453453
1016463,98.46017699
1224218,37.01335312
1485114,79.12825971
1006410,85.58282209
1221242,282.5436968
1031339,729.0661157
1153545,287.8823529
1182144,135.0679612
1194788,67.57
1082828,65.02097902
1265773,446.9803922
1154515,123.5762712
1105986,238.6766467
1293017,78.04763585
1272587,58.14394323
1027143,44.18811881
1179146,90.39411765
1342337,96.63836948
1269746,55.15384615
1369030,234.4076923
1109605,556.2234043
1099603,287.3482445
1319113,32.53645267
1155697,29.54330709
1218892,114.1575342
1493357,155.7272727
1202597,198.1056911
1116108,32.73640167
1229780,25.34615385
1391127,33.79502196
1085957,152.0183181
1267409,97.655
1245159,101.5137615
1378973,70.55738935
1079844,377.4955752
1024089,326.5903771
1463712,227.8291233
1268331,320.6908683
1058344,320.6908683
1417277,272.3294118
1056035,53.09543568
1343254,79.12825971
1262833,30.77981651
1272751,282.5436968
1013213,389.0335196
1263405,287.8823529
1204818,135.0679612
1333742,67.57
1043262,125.6261682
1449237,1164.301724
1080908,474.28125
1073524,458.4645477
1196482,78.04763585
1068138,76.19354839
1320427,58.14394323
1184166,294.0503597
1228572,171.3304348
1075131,96.63836948
1128915,55.63551402
1182843,55.15384615
1094044,331.0346535
1209858,556.2234043
1222963,287.3482445
1037477,48.53125
1001694,32.53645267
1054299,44.88148148
1371044,114.1575342
1254718,155.7272727
1086268,198.1056911
1003757,38.12758621
1448276,25.34615385
1489645,284.12
1491279,114.1895735
1408337,97.655
1360068,107.6448598
1316400,63.64347826
